"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","102","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=True, StaticSwitch'Micro Normal?2-1'=True, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","106","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=False, StaticSwitch'Micro Normal?2-1'=False, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","106","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=False, StaticSwitch'Micro Normal?2-1'=False, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","106","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=False, StaticSwitch'Micro Normal?2-1'=True, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","102","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=False, StaticSwitch'Micro Normal?2-1'=True, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","106","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=False, StaticSwitch'Micro Normal?2-1'=False, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=True, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=R, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","102","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=True, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=True, StaticSwitch'Micro Normal?2-1'=False, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=G, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/StoreAssets/Construction_VOL1/Materials/Masters/MM_MasterMaterial_01.MM_MasterMaterial_01","0","0","0","102","0","Compiling MM_MasterMaterial_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Mask 2 is AMBOCC?2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Micro Albedo Detail?2-1'=True, StaticSwitch'Micro Normal?2-1'=False, StaticSwitch'Micro Roughness Detail?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Only Use Mask 1?2-1'=False, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Dirt Red Channel Vertex Paint?2-1'=False, StaticMask'Mask 1 Channel2-1'=R, StaticMask'Mask 2 Channel2-1'=R, StaticMask'Micro Mask Albedo Channel2-1'=G, StaticMask'Micro Mask Roughness Channel2-1'=R"
"/Game/MSPresets/MS_DefaultMaterial/MS_DefaultMaterial.MS_DefaultMaterial","0","0","0","102","0","Compiling MS_DefaultMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","0","21","0","Compiling M_Basic_Wall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Megascans/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_e_M_summer.pr_background_mountain_e_M_summer","0","0","0","21","0","Compiling pr_background_mountain_e_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Megascans/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_d_M_summer.pr_background_mountain_d_M_summer","0","0","0","21","0","Compiling pr_background_mountain_d_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Megascans/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_c_M_summer.pr_background_mountain_c_M_summer","0","0","0","21","0","Compiling pr_background_mountain_c_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/Pickup/M_Pickup_Body.M_Pickup_Body","0","0","0","33","0","Compiling M_Pickup_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/Pickup/M_Pickup_Grey.M_Pickup_Grey","0","0","0","33","0","Compiling M_Pickup_Grey: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/SUV/M_SUV_BLUE.M_SUV_BLUE","0","0","0","33","0","Compiling M_SUV_BLUE: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/SUV/M_SUV_Body.M_SUV_Body","0","0","0","33","0","Compiling M_SUV_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/SUV/M_SUV_BROWN.M_SUV_BROWN","0","0","0","33","0","Compiling M_SUV_BROWN: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Megascans/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_a_M_summer.pr_background_mountain_a_M_summer","0","0","0","21","0","Compiling pr_background_mountain_a_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Assets/Melvin_assets/Cottage/Cottage_Materials/Cottage_shed_01.Cottage_shed_01","0","0","0","21","0","Compiling Cottage_shed_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StoreAssets/VehicleVarietyPack/Materials/SUV/M_SUV_BROWN1.M_SUV_BROWN1","0","0","0","33","0","Compiling M_SUV_BROWN1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Assets/Melvin_assets/Cottage/Cottage_Materials/Cottage_Roof_02_Matt.Cottage_Roof_02_Matt","0","0","0","12","0","Compiling Cottage_Roof_02_Matt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Grass/M_GrassGroup.M_GrassGroup","0","0","0","98","0","Compiling M_GrassGroup: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Farn/M_farn_material.M_farn_material","0","0","0","98","0","Compiling M_farn_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Farn/M_farn_material.M_farn_material","0","0","0","98","0","Compiling M_farn_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'With Linear Gradient2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/RocksSmall/M_smallRocks_material.M_smallRocks_material","0","0","0","82","0","Compiling M_smallRocks_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bough/M_bough_leafs_noWind.M_bough_leafs_noWind","0","0","0","98","0","Compiling M_bough_leafs_noWind: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bough/M_bough_bark.M_bough_bark","0","0","0","82","0","Compiling M_bough_bark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/GrassBush/M_grass_bush_billboard_main_mat.M_grass_bush_billboard_main_mat","0","0","0","98","0","Compiling M_grass_bush_billboard_main_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/GrassBush/M_grass_bush_mat.M_grass_bush_mat","0","0","0","98","0","Compiling M_grass_bush_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bush/M_bush_lod03.M_bush_lod03","0","0","0","98","0","Compiling M_bush_lod03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bush/M_bush_leafs_material.M_bush_leafs_material","0","0","0","98","0","Compiling M_bush_leafs_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bush/M_bush_leafs_material.M_bush_leafs_material","0","0","0","98","0","Compiling M_bush_leafs_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=False, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=False, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bush/M_bush_leafs_material.M_bush_leafs_material","0","0","0","98","0","Compiling M_bush_leafs_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False"
"/Game/STF/Pack03-LandscapePro/Environment/Foliage/Bush/M_bush_bark_material.M_bush_bark_material","0","0","0","98","0","Compiling M_bush_bark_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
